日期,收盘,开盘,高,低,交易量,涨跌幅
2016年6月7日,211.68,211.53,212.34,211.5,60.97M,0.16%
2016年6月8日,212.37,211.84,212.52,211.69,66.17M,0.33%
2016年6月9日,212.08,211.51,212.22,211.19,73.79M,-0.14%
2016年6月10日,210.07,210.46,210.86,209.43,113.83M,-0.95%
2016年6月13日,208.45,209.36,210.37,208.35,117.75M,-0.77%
2016年6月14日,208.04,208,208.74,206.92,125.06M,-0.20%
2016年6月15日,207.75,208.54,209.36,207.53,109.12M,-0.14%
2016年6月16日,208.37,206.73,208.57,205.59,149.53M,0.30%
2016年6月17日,206.52,207.17,207.2,205.75,117.06M,-0.89%
2016年6月20日,207.85,208.82,209.61,207.75,82.79M,0.64%
2016年6月21日,208.44,208.3,208.92,207.78,72.46M,0.28%
2016年6月22日,208.1,208.65,209.5,207.93,95.56M,-0.16%
2016年6月23日,210.81,209.81,210.87,209.27,102.73M,1.30%
2016年6月24日,203.13,203.63,210.85,202.72,333.44M,-3.64%
2016年6月27日,199.6,201.59,201.6,198.65,248.99M,-1.74%
2016年6月28日,203.2,201.48,203.23,201.12,159.38M,1.80%
2016年6月29日,206.66,204.84,206.93,204.72,137.33M,1.70%
2016年6月30日,209.47,207.21,209.54,206.56,165.02M,1.36%
2016年7月1日,209.92,209.36,210.49,209.29,106.06M,0.21%
2016年7月5日,208.41,208.95,209.08,207.71,109.80M,-0.72%
2016年7月6日,209.66,207.83,209.8,207.06,96.02M,0.60%
2016年7月7日,209.53,209.87,210.65,208.63,85.59M,-0.06%
2016年7月8日,212.65,211.05,212.94,210.78,133.97M,1.49%
2016年7月11日,213.4,213.19,214.07,212.95,73.63M,0.35%
2016年7月12日,214.95,214.53,215.3,213.43,101.28M,0.73%
2016年7月13日,214.92,215.44,215.45,214.35,87.32M,-0.01%
2016年7月14日,216.12,216.4,216.67,215.66,91.23M,0.56%
2016年7月15日,215.83,216.78,217.01,215.31,107.16M,-0.13%
2016年7月18日,216.41,215.97,216.6,215.67,58.73M,0.27%
2016年7月19日,216.19,215.92,216.23,215.63,54.35M,-0.10%
2016年7月20日,217.09,216.75,217.37,216.24,58.16M,0.42%
2016年7月21日,216.26,216.96,217.22,215.75,67.78M,-0.38%
2016年7月22日,217.24,216.41,217.3,216.1,62.79M,0.45%
2016年7月25日,216.65,217,217.06,215.97,55.87M,-0.27%
2016年7月26日,216.75,216.53,217.17,215.76,70.08M,0.05%
2016年7月27日,216.52,217.19,217.27,215.62,84.08M,-0.11%
2016年7月28日,216.77,216.29,217.11,215.75,65.04M,0.12%
2016年7月29日,217.12,216.46,217.54,216.13,79.52M,0.16%
2016年8月1日,216.94,217.19,217.65,216.41,73.31M,-0.08%
2016年8月2日,215.55,216.65,216.83,214.57,92.30M,-0.64%
2016年8月3日,216.18,215.48,216.25,215.13,53.99M,0.29%
2016年8月4日,216.41,216.31,216.78,214.25,46.59M,0.11%
2016年8月5日,218.18,217.21,218.23,217.07,71.89M,0.82%
2016年8月8日,218.05,218.4,218.52,217.74,39.91M,-0.06%
2016年8月9日,218.18,218.13,218.76,217.8,51.25M,0.06%
2016年8月10日,217.64,218.31,218.4,217.23,57.94M,-0.25%
2016年8月11日,218.65,218.26,218.94,217.95,72.50M,0.46%
2016年8月12日,218.46,218.29,218.71,217.99,61.31M,-0.09%
2016年8月15日,219.09,218.89,219.5,218.88,49.81M,0.29%
2016年8月16日,217.96,218.6,218.68,217.96,53.21M,-0.52%
2016年8月17日,218.37,218,218.53,217.02,75.13M,0.19%
2016年8月18日,218.86,218.34,218.9,218.21,52.99M,0.22%
2016年8月19日,218.54,218.31,218.75,217.74,75.44M,-0.15%
2016年8月22日,218.53,218.26,218.8,217.83,61.37M,0.00%
2016年8月23日,218.97,219.25,219.6,218.9,53.40M,0.20%
2016年8月24日,217.85,218.8,218.91,217.36,71.73M,-0.51%
2016年8月25日,217.7,217.4,218.19,217.22,69.22M,-0.07%
2016年8月26日,217.29,217.92,219.12,216.25,122.51M,-0.19%
2016年8月29日,218.36,217.44,218.66,217.4,70.50M,0.49%
2016年8月30日,218,218.26,218.59,217.35,58.11M,-0.16%
2016年8月31日,217.38,217.61,217.75,216.47,85.27M,-0.28%
2016年9月1日,217.39,217.37,217.73,216.03,97.84M,0.00%
2016年9月2日,218.37,218.39,218.87,217.7,79.29M,0.45%
2016年9月6日,219.03,218.7,219.12,217.86,56.70M,0.30%
2016年9月7日,219.01,218.84,219.22,218.3,76.55M,-0.01%
2016年9月8日,218.51,218.62,218.94,218.15,74.10M,-0.23%
2016年9月9日,213.28,216.97,217.03,213.25,221.59M,-2.39%
2016年9月12日,216.34,212.39,216.81,212.31,168.11M,1.43%
2016年9月13日,213.23,214.84,215.15,212.5,182.83M,-1.44%
2016年9月14日,213.15,213.29,214.7,212.5,134.19M,-0.04%
2016年9月15日,215.28,212.96,215.73,212.75,145.74M,1.00%
2016年9月16日,213.37,213.48,213.69,212.57,155.24M,-0.89%
2016年9月19日,213.41,214.13,214.88,213.03,80.25M,0.02%
2016年9月20日,213.42,214.41,214.59,213.38,69.67M,0.00%
2016年9月21日,215.82,214.24,216.03,213.44,110.28M,1.12%
2016年9月22日,217.18,217,217.53,216.71,76.68M,0.63%
2016年9月23日,215.99,216.72,216.88,215.88,73.63M,-0.55%
2016年9月26日,214.24,215.02,215.23,214.01,89.83M,-0.81%
2016年9月27日,215.57,214.05,215.68,213.62,78.49M,0.62%
2016年9月28日,216.64,215.83,216.82,214.71,87.41M,0.50%
2016年9月29日,214.68,216.4,216.87,214.04,128.07M,-0.90%
2016年9月30日,216.3,215.65,217.12,215.36,117.20M,0.75%
2016年10月3日,215.78,215.82,216.04,215.04,83.51M,-0.24%
2016年10月4日,214.68,215.91,216.17,213.99,119.95M,-0.51%
2016年10月5日,215.63,215.41,216.13,215.33,72.82M,0.44%
2016年10月6日,215.78,215.37,216.04,214.74,62.93M,0.07%
2016年10月7日,215.04,216.1,216.3,214.19,89.79M,-0.34%
2016年10月10日,216.16,216.16,216.7,215.99,51.86M,0.52%
2016年10月11日,213.43,215.66,215.74,212.58,130.37M,-1.26%
2016年10月12日,213.71,213.59,214.32,213.01,73.87M,0.13%
2016年10月13日,213.01,212.16,213.59,211.21,101.36M,-0.33%
2016年10月14日,213.12,214.15,214.69,213.03,93.35M,0.05%
2016年10月17日,212.38,213.09,213.39,212.17,58.28M,-0.35%
2016年10月18日,213.71,214.24,214.31,213.27,76.87M,0.63%
2016年10月19日,214.28,214.02,214.64,213.6,66.52M,0.27%
2016年10月20日,213.88,213.87,214.53,213.11,73.64M,-0.19%
2016年10月21日,213.98,212.96,214.08,212.76,89.09M,0.05%
2016年10月24日,214.89,215,215.32,214.48,60.15M,0.43%
2016年10月25日,214.17,214.68,214.98,213.98,66.54M,-0.34%
2016年10月26日,213.74,213.21,214.42,212.93,75.71M,-0.20%
2016年10月27日,213.17,214.58,214.62,213.08,77.22M,-0.27%
2016年10月28日,212.54,213.14,213.93,211.71,140.62M,-0.30%
2016年10月31日,212.55,212.93,213.19,212.36,61.27M,0.00%
2016年11月1日,211.01,212.93,212.99,209.6,122.78M,-0.72%
2016年11月2日,209.74,210.65,211.1,209.23,103.33M,-0.60%
2016年11月3日,208.78,209.99,210.24,208.46,88.94M,-0.46%
2016年11月4日,208.55,208.91,209.89,208.38,109.12M,-0.11%
2016年11月7日,213.15,211.45,213.19,211.3,109.79M,2.21%
2016年11月8日,214.11,212.69,214.77,212.38,106.77M,0.45%
2016年11月9日,216.38,212.37,217.1,212.34,258.43M,1.06%
2016年11月10日,216.92,217.3,218.31,215.22,172.11M,0.25%
2016年11月11日,216.42,216.08,216.7,215.32,100.55M,-0.23%
2016年11月14日,216.59,217.03,217.27,215.72,94.58M,0.08%
2016年11月15日,218.28,217.04,218.28,216.8,91.65M,0.78%
2016年11月16日,217.87,217.56,218.14,217.42,65.62M,-0.19%
2016年11月17日,218.99,218.05,219.06,217.92,69.80M,0.51%
2016年11月18日,218.5,219.07,219.27,218.29,86.27M,-0.22%
2016年11月21日,220.15,219.17,220.18,219,72.40M,0.76%
2016年11月22日,220.58,220.51,220.79,219.73,67.43M,0.20%
2016年11月23日,220.7,219.98,220.76,219.75,56.62M,0.05%
2016年11月25日,221.52,221.1,221.56,221.01,37.87M,0.37%
2016年11月28日,220.48,221.16,221.48,220.36,76.57M,-0.47%
2016年11月29日,220.91,220.52,221.44,220.17,69.89M,0.20%
2016年11月30日,220.38,221.63,221.82,220.31,113.29M,-0.24%
2016年12月1日,219.57,220.73,220.73,219.15,79.04M,-0.37%
2016年12月2日,219.68,219.67,220.25,219.26,74.84M,0.05%
2016年12月5日,221,220.65,221.4,220.42,67.84M,0.60%
2016年12月6日,221.7,221.22,221.74,220.66,59.88M,0.32%
2016年12月7日,224.6,221.52,224.67,221.38,110.74M,1.31%
2016年12月8日,225.15,224.57,225.7,224.26,99.71M,0.24%
2016年12月9日,226.51,225.41,226.53,225.37,88.01M,0.60%
2016年12月12日,226.25,226.4,226.96,225.76,102.02M,-0.11%
2016年12月13日,227.76,227.02,228.34,227,110.48M,0.67%
2016年12月14日,225.88,227.41,228.23,225.37,142.50M,-0.83%
2016年12月15日,226.81,226.16,227.81,225.89,124.97M,0.41%
2016年12月16日,225.04,226.01,226.08,224.67,156.42M,-0.78%
2016年12月19日,225.53,225.25,226.02,225.08,90.34M,0.22%
2016年12月20日,226.4,226.15,226.57,225.88,89.84M,0.39%
2016年12月21日,225.77,226.25,226.45,225.77,67.91M,-0.28%
2016年12月22日,225.38,225.6,225.74,224.92,56.22M,-0.17%
2016年12月23日,225.71,225.43,225.72,225.21,36.70M,0.15%
2016年12月27日,226.27,226.02,226.73,226,42.67M,0.25%
2016年12月28日,224.4,226.57,226.59,224.27,64.10M,-0.83%
2016年12月29日,224.35,224.48,224.89,223.84,48.70M,-0.02%
2016年12月30日,223.53,224.73,224.83,222.73,109.00M,-0.37%
2017年1月3日,225.24,225.04,225.83,223.88,91.37M,0.77%
2017年1月4日,226.58,225.62,226.75,225.61,78.74M,0.59%
2017年1月5日,226.4,226.27,226.58,225.48,78.38M,-0.08%
2017年1月6日,227.21,226.53,227.75,225.9,71.56M,0.36%
2017年1月9日,226.46,226.91,227.07,226.42,46.94M,-0.33%
2017年1月10日,226.46,226.48,227.45,226.01,63.77M,0.00%
2017年1月11日,227.1,226.36,227.1,225.59,74.65M,0.28%
2017年1月12日,226.53,226.5,226.75,224.96,72.11M,-0.25%
2017年1月13日,227.05,226.73,227.4,226.69,62.72M,0.23%
2017年1月17日,226.25,226.31,226.78,225.8,61.24M,-0.35%
2017年1月18日,226.75,226.53,226.8,225.9,54.79M,0.22%
2017年1月19日,225.91,226.84,227,225.41,66.61M,-0.37%
2017年1月20日,226.74,226.7,227.31,225.97,129.17M,0.37%
2017年1月23日,226.15,226.35,226.81,225.27,75.06M,-0.26%
2017年1月24日,227.6,226.4,228.08,226.27,95.56M,0.64%
2017年1月25日,229.57,228.7,229.57,228.51,84.44M,0.87%
2017年1月26日,229.33,229.4,229.71,229.01,59.97M,-0.10%
2017年1月27日,228.97,229.42,229.59,228.76,59.71M,-0.16%
2017年1月30日,227.55,228.17,228.2,226.41,79.74M,-0.62%
2017年1月31日,227.53,226.98,227.6,226.32,75.88M,-0.01%
2017年2月1日,227.62,228.25,228.59,226.94,79.12M,0.04%
2017年2月2日,227.77,227.2,228.1,226.82,69.66M,0.07%
2017年2月3日,229.34,228.82,229.55,228.46,80.56M,0.69%
2017年2月6日,228.93,228.87,229.33,228.54,57.79M,-0.18%
2017年2月7日,228.94,229.38,229.66,228.72,57.93M,0.00%
2017年2月8日,229.24,228.61,229.39,228.31,51.57M,0.13%
2017年2月9日,230.6,229.56,230.95,229.52,65.96M,0.59%
2017年2月10日,231.51,231,231.77,230.62,66.02M,0.39%
2017年2月13日,232.77,232.08,233.07,232.05,55.18M,0.54%
2017年2月14日,233.7,232.56,233.71,232.16,71.11M,0.40%
2017年2月15日,234.92,233.45,235.14,233.39,86.79M,0.52%
2017年2月16日,234.72,234.96,235.16,233.85,84.72M,-0.09%
2017年2月17日,235.09,233.95,235.09,233.93,77.20M,0.16%
2017年2月21日,236.49,235.52,236.69,235.51,88.95M,0.60%
2017年2月22日,236.28,236.02,236.54,235.83,62.12M,-0.09%
2017年2月23日,236.44,236.88,236.9,235.56,74.62M,0.07%
2017年2月24日,236.74,235.46,236.79,235.41,82.38M,0.13%
2017年2月27日,237.11,236.64,237.31,236.35,56.52M,0.16%
2017年2月28日,236.47,236.67,236.95,236.01,96.96M,-0.27%
2017年3月1日,239.78,238.39,240.32,238.37,149.16M,1.40%
2017年3月2日,238.27,239.56,239.57,238.21,70.25M,-0.63%
2017年3月3日,238.42,238.17,238.61,237.73,81.97M,0.06%
2017年3月6日,237.71,237.5,238.12,237.01,55.39M,-0.30%
2017年3月7日,237,237.36,237.77,236.76,65.10M,-0.30%
2017年3月8日,236.56,237.34,237.64,236.4,78.17M,-0.19%
2017年3月9日,236.86,236.7,237.24,235.74,90.68M,0.13%
2017年3月10日,237.69,237.97,238.02,236.59,81.99M,0.35%
2017年3月13日,237.81,237.62,237.86,237.24,57.26M,0.05%
2017年3月14日,236.9,237.18,237.24,236.19,59.88M,-0.38%
2017年3月15日,238.95,237.56,239.44,237.29,96.08M,0.87%
2017年3月16日,238.48,239.11,239.2,238.1,78.34M,-0.20%
2017年3月17日,237.03,237.75,237.97,237.03,89.00M,-0.61%
2017年3月20日,236.77,237.03,237.36,236.32,52.54M,-0.11%
2017年3月21日,233.73,237.47,237.61,233.58,131.81M,-1.28%
2017年3月22日,234.28,233.77,234.61,233.05,97.57M,0.24%
2017年3月23日,234.03,234,235.34,233.6,100.41M,-0.11%
2017年3月24日,233.86,234.38,235.04,232.96,112.50M,-0.07%
2017年3月27日,233.62,231.93,233.92,231.61,87.45M,-0.10%
2017年3月28日,235.32,233.27,235.81,233.14,93.48M,0.73%
2017年3月29日,235.54,234.99,235.81,234.72,61.95M,0.09%
2017年3月30日,236.29,235.47,236.52,235.27,56.74M,0.32%
2017年3月31日,235.74,235.9,236.51,235.68,73.73M,-0.23%
2017年4月3日,235.33,235.8,236.03,233.91,85.55M,-0.17%
2017年4月4日,235.48,235,235.58,234.56,56.47M,0.06%
2017年4月5日,234.78,236.26,237.39,234.54,108.80M,-0.30%
2017年4月6日,235.44,234.94,236.04,234.43,69.14M,0.28%
2017年4月7日,235.2,235.15,236,234.64,74.41M,-0.10%
2017年4月10日,235.34,235.36,236.25,234.73,67.62M,0.06%
2017年4月11日,235.06,234.9,235.18,233.34,88.05M,-0.12%
2017年4月12日,234.03,234.74,234.96,233.77,81.86M,-0.44%
2017年4月13日,232.51,233.64,234.49,232.51,92.88M,-0.65%
2017年4月17日,234.57,233.11,234.57,232.88,68.41M,0.89%
2017年4月18日,233.87,233.72,234.49,233.08,83.23M,-0.30%
2017年4月19日,233.44,234.52,234.95,233.18,68.70M,-0.18%
2017年4月20日,235.34,234.15,235.84,233.78,92.57M,0.81%
2017年4月21日,234.59,235.25,235.31,234.13,110.39M,-0.32%
2017年4月24日,237.17,237.18,237.41,234.56,119.21M,1.10%
2017年4月25日,238.55,237.91,238.95,237.81,76.70M,0.58%
2017年4月26日,238.4,238.51,239.53,238.35,84.70M,-0.06%
2017年4月27日,238.6,238.77,238.95,237.98,57.41M,0.08%
2017年4月28日,238.08,238.9,238.93,237.93,63.53M,-0.22%
2017年5月1日,238.68,238.68,239.17,238.19,66.88M,0.25%
2017年5月2日,238.77,238.84,238.98,238.3,57.38M,0.04%
2017年5月3日,238.48,238.29,238.88,237.7,73.14M,-0.12%
2017年5月4日,238.76,238.83,238.92,237.78,61.46M,0.12%
2017年5月5日,239.7,239.19,239.72,238.68,62.00M,0.39%
2017年5月8日,239.66,239.75,239.92,239.17,48.39M,-0.02%
2017年5月9日,239.44,239.96,240.19,239.04,51.36M,-0.09%
2017年5月10日,239.87,239.39,239.87,239.15,54.29M,0.18%
2017年5月11日,239.38,239.35,239.57,238.13,62.36M,-0.20%
2017年5月12日,238.98,239.09,239.43,238.67,53.91M,-0.17%
2017年5月15日,240.3,239.47,240.44,239.45,61.92M,0.55%
2017年5月16日,240.08,240.64,240.67,239.63,51.24M,-0.09%
2017年5月17日,235.82,238.1,238.64,235.75,172.17M,-1.77%
2017年5月18日,236.77,235.73,237.75,235.43,107.05M,0.40%
2017年5月19日,238.31,237.33,239.08,237.27,115.01M,0.65%
2017年5月22日,239.52,238.9,239.71,238.82,61.01M,0.51%
2017年5月23日,240.05,239.95,240.24,239.51,48.34M,0.22%
2017年5月24日,240.61,240.32,240.73,239.93,49.18M,0.23%
2017年5月25日,241.76,241.2,242.08,240.96,64.07M,0.48%
2017年5月26日,241.71,241.54,241.9,241.45,46.63M,-0.02%
2017年5月30日,241.5,241.34,241.79,241.16,35.20M,-0.09%
2017年5月31日,241.44,241.84,241.88,240.64,91.80M,-0.02%
2017年6月1日,243.36,241.97,243.38,241.64,68.96M,0.80%
2017年6月2日,244.17,243.42,244.35,243.08,88.67M,0.33%
2017年6月5日,243.99,243.97,244.3,243.76,44.70M,-0.07%
2017年6月6日,243.21,243.34,243.98,243.12,50.38M,-0.32%
2017年6月7日,243.66,243.6,243.92,242.83,54.14M,0.19%
2017年6月8日,243.78,243.77,244.33,243.17,65.95M,0.05%
2017年6月9日,243.41,244.09,245.01,241.95,132.26M,-0.15%
2017年6月12日,243.36,243.13,243.42,242.38,86.11M,-0.02%
2017年6月13日,244.55,243.98,244.61,243.58,60.07M,0.49%
2017年6月14日,244.24,244.86,244.87,243.29,78.60M,-0.13%
2017年6月15日,243.77,242.68,243.91,242.36,66.46M,-0.19%
2017年6月16日,242.64,242.77,242.83,241.63,84.55M,-0.46%
2017年6月19日,244.66,243.59,244.73,243.48,65.12M,0.83%
2017年6月20日,243.01,244.25,244.26,242.99,56.91M,-0.67%
2017年6月21日,242.95,243.42,243.59,242.41,55.98M,-0.02%
2017年6月22日,242.84,242.96,243.53,242.64,44.15M,-0.05%
2017年6月23日,243.13,242.91,243.51,242.47,66.99M,0.12%
2017年6月26日,243.29,243.9,244.38,243.04,56.70M,0.07%
2017年6月27日,241.33,243.04,243.38,241.31,82.25M,-0.81%
2017年6月28日,243.49,242.5,243.72,242.23,70.04M,0.90%
2017年6月29日,241.35,243.66,243.72,239.96,106.95M,-0.88%
2017年6月30日,241.8,242.28,242.71,241.57,86.82M,0.19%
2017年7月3日,242.21,242.88,243.38,242.21,39.15M,0.17%
2017年7月5日,242.77,242.63,243.01,241.7,54.43M,0.23%
2017年7月6日,240.55,241.89,242.03,240.34,66.12M,-0.91%
2017年7月7日,242.11,241.21,242.28,240.56,57.97M,0.65%
2017年7月10日,242.37,241.95,242.8,241.76,36.66M,0.11%
2017年7月11日,242.19,242.16,242.55,240.85,50.35M,-0.07%
2017年7月12日,244.01,243.3,244.2,243.3,59.61M,0.75%
2017年7月13日,244.42,244.02,244.55,243.76,39.47M,0.17%
2017年7月14日,245.56,244.43,245.97,244.31,60.26M,0.47%
2017年7月17日,245.53,245.47,245.91,245.33,33.53M,-0.01%
2017年7月18日,245.66,245.06,245.72,244.67,42.74M,0.05%
2017年7月19日,246.99,246.02,247,246.01,51.03M,0.54%
2017年7月20日,247.1,247.28,247.42,246.47,47.14M,0.04%
2017年7月21日,246.88,246.44,246.91,246.18,88.71M,-0.09%
2017年7月24日,246.82,246.79,246.98,246.28,46.62M,-0.02%
2017年7月25日,247.42,247.68,247.8,247.16,54.92M,0.24%
2017年7月26日,247.43,247.75,247.79,247.13,47.58M,0.00%
2017年7月27日,247.2,247.96,248,245.68,70.77M,-0.09%
2017年7月28日,246.91,246.65,247.06,246.13,50.09M,-0.12%
2017年7月31日,246.77,247.37,247.48,246.53,65.84M,-0.06%
2017年8月1日,247.32,247.46,247.5,246.72,55.05M,0.22%
2017年8月2日,247.44,247.47,247.6,246.37,47.21M,0.05%
2017年8月3日,246.96,247.31,247.34,246.64,40.86M,-0.19%
2017年8月4日,247.41,247.52,247.79,246.97,60.19M,0.18%
2017年8月7日,247.87,247.49,247.87,247.37,32.00M,0.19%
2017年8月8日,247.26,247.51,248.91,246.83,61.72M,-0.25%
2017年8月9日,247.25,246.47,247.31,246.06,62.63M,0.00%
2017年8月10日,243.76,246.29,246.44,243.7,120.48M,-1.41%
2017年8月11日,244.12,244.02,244.8,243.75,74.87M,0.15%
2017年8月14日,246.54,245.59,246.79,245.55,73.29M,0.99%
2017年8月15日,246.51,246.98,247,246.16,55.24M,-0.01%
2017年8月16日,246.94,247.11,247.57,246.45,56.72M,0.17%
2017年8月17日,243.09,246.24,246.6,243.09,128.49M,-1.56%
2017年8月18日,242.71,242.9,244.19,242.2,136.75M,-0.16%
2017年8月21日,242.9,242.64,243.2,241.83,65.47M,0.08%
2017年8月22日,245.44,243.57,245.62,243.55,63.14M,1.05%
2017年8月23日,244.56,244.33,245.05,244.16,50.20M,-0.36%
2017年8月24日,243.99,245,245.18,243.75,50.74M,-0.23%
2017年8月25日,244.56,244.9,245.61,244.39,64.45M,0.23%
2017年8月28日,244.57,245.17,245.2,244.09,40.57M,0.00%
2017年8月29日,244.85,243.06,245.15,242.93,51.14M,0.11%
2017年8月30日,246.01,244.83,246.32,244.62,62.03M,0.47%
2017年8月31日,247.49,246.72,247.77,246.05,103.80M,0.60%
2017年9月1日,247.84,247.92,248.33,247.67,62.01M,0.14%
2017年9月5日,246.06,247.26,247.52,244.95,91.40M,-0.72%
2017年9月6日,246.9,246.84,247.28,246.23,57.92M,0.34%
2017年9月7日,246.87,247.25,247.27,246.4,58.03M,-0.01%
2017年9月8日,246.58,246.54,247.11,246.3,63.83M,-0.12%
2017年9月11日,249.21,248.04,249.3,248.02,71.36M,1.07%
2017年9月12日,250.05,249.63,250.09,249.42,56.90M,0.34%
2017年9月13日,250.17,249.72,250.21,249.59,59.23M,0.05%
2017年9月14日,250.09,249.8,250.32,249.6,95.45M,-0.03%
2017年9月15日,249.19,248.69,249.29,248.57,95.43M,-0.36%
2017年9月18日,249.72,249.61,250.12,249.28,46.24M,0.21%
2017年9月19日,249.97,250,250.07,249.6,47.11M,0.10%
2017年9月20日,250.06,250.07,250.19,248.92,59.57M,0.04%
2017年9月21日,249.39,249.88,249.98,249.19,48.21M,-0.27%
2017年9月22日,249.44,249.05,249.63,249.02,51.21M,0.02%
2017年9月25日,248.93,249.15,249.55,248.08,57.06M,-0.20%
2017年9月26日,249.08,249.42,249.7,248.81,54.08M,0.06%
2017年9月27日,250.05,249.88,250.49,248.87,81.00M,0.39%
2017年9月28日,250.35,249.73,250.44,249.63,44.78M,0.12%
2017年9月29日,251.23,250.34,251.32,250.13,85.58M,0.35%
2017年10月2日,252.32,251.49,252.32,251.29,59.02M,0.43%
2017年10月3日,252.86,252.46,252.89,252.23,66.81M,0.21%
2017年10月4日,253.16,252.69,253.44,252.56,55.95M,0.12%
2017年10月5日,254.66,253.54,254.68,253.2,63.52M,0.59%
2017年10月6日,254.37,254.15,254.7,253.85,80.65M,-0.11%
2017年10月9日,253.95,254.63,254.7,253.65,35.80M,-0.17%
2017年10月10日,254.62,254.6,255.05,253.98,43.06M,0.26%
2017年10月11日,255.02,254.51,255.02,254.32,47.67M,0.16%
2017年10月12日,254.64,254.66,255.06,254.37,47.07M,-0.15%
2017年10月13日,254.95,255.14,255.27,254.64,54.80M,0.12%
2017年10月16日,255.29,255.21,255.51,254.82,38.22M,0.13%
2017年10月17日,255.47,255.23,255.52,254.98,31.56M,0.07%
2017年10月18日,255.72,255.9,255.95,255.5,40.89M,0.10%
2017年10月19日,255.79,254.83,255.83,254.35,61.90M,0.03%
2017年10月20日,257.11,256.7,257.14,255.77,89.18M,0.52%
2017年10月23日,256.11,257.48,257.51,256.02,63.92M,-0.39%
2017年10月24日,256.56,256.6,256.83,256.15,66.94M,0.18%
2017年10月25日,255.29,256.18,256.31,254,103.72M,-0.50%
2017年10月26日,255.62,255.99,256.3,255.48,69.80M,0.13%
2017年10月27日,257.71,256.47,257.89,255.63,85.56M,0.82%
2017年10月30日,256.75,257.07,257.6,256.41,54.29M,-0.37%
2017年10月31日,257.15,257.18,257.44,256.81,60.30M,0.16%
2017年11月1日,257.49,258.04,258.43,257.07,54.20M,0.13%
2017年11月2日,257.59,257.41,257.75,256.19,56.45M,0.04%
2017年11月3日,258.45,257.77,258.5,257.3,59.59M,0.33%
2017年11月6日,258.85,258.3,259,258.22,49.65M,0.15%
2017年11月7日,258.67,258.97,259.35,258.09,57.50M,-0.07%
2017年11月8日,259.11,258.47,259.22,258.15,50.47M,0.17%
2017年11月9日,258.17,257.73,258.39,256.36,95.09M,-0.36%
2017年11月10日,258.09,257.73,258.29,257.37,59.98M,-0.03%
2017年11月13日,258.33,257.31,258.59,257.27,50.23M,0.09%
2017年11月14日,257.73,257.41,257.85,256.52,61.32M,-0.23%
2017年11月15日,256.44,256.62,257.22,255.63,80.81M,-0.50%
2017年11月16日,258.62,257.52,259.04,257.47,67.78M,0.85%
2017年11月17日,257.86,258.22,258.59,257.77,75.76M,-0.29%
2017年11月20日,258.3,258.14,258.52,257.86,48.08M,0.17%
2017年11月21日,259.99,259.18,260.2,258.26,69.18M,0.65%
2017年11月22日,259.76,260,260.15,259.57,45.03M,-0.09%
2017年11月24日,260.36,260.32,260.48,260.16,27.86M,0.23%
2017年11月27日,260.23,260.41,260.75,260,52.27M,-0.05%
2017年11月28日,262.87,260.76,262.9,260.65,98.97M,1.01%
2017年11月29日,262.71,263.02,263.63,262.2,77.51M,-0.06%
2017年11月30日,265.01,263.76,266.05,263.67,127.89M,0.88%
2017年12月1日,264.46,264.76,265.31,260.76,164.39M,-0.21%
2017年12月4日,264.14,266.31,266.8,264.08,94.04M,-0.12%
2017年12月5日,263.19,264.43,265.15,263.04,77.99M,-0.36%
2017年12月6日,263.24,262.87,263.73,262.71,75.90M,0.02%
2017年12月7日,264.07,263.09,264.43,262.94,77.22M,0.32%
2017年12月8日,265.51,264.99,265.52,264.03,76.56M,0.55%
2017年12月11日,266.31,265.58,266.38,265.48,83.08M,0.30%
2017年12月12日,266.78,266.57,267.32,266.35,85.20M,0.18%
2017年12月13日,266.75,267.06,267.56,266.65,102.91M,-0.01%
2017年12月14日,265.66,267.09,267.22,265.6,100.67M,-0.41%
2017年12月15日,266.51,265.45,267.04,265.39,144.61M,0.32%
2017年12月18日,268.2,268.1,268.6,267.98,83.65M,0.63%
2017年12月19日,267.17,268.48,268.53,267.09,82.38M,-0.38%
2017年12月20日,267.03,268.27,268.33,266.69,76.75M,-0.05%
2017年12月21日,267.58,267.74,268.38,267.3,67.03M,0.21%
2017年12月22日,267.51,267.6,267.63,266.9,78.72M,-0.03%
2017年12月26日,267.19,267.05,267.44,266.88,45.24M,-0.12%
2017年12月27日,267.32,267.38,267.73,267.01,57.75M,0.05%
2017年12月28日,267.87,267.89,267.92,267.45,45.12M,0.21%
2017年12月29日,266.86,268.53,268.55,266.64,96.01M,-0.38%
2018年1月2日,268.77,267.84,268.81,267.4,86.66M,0.72%
2018年1月3日,270.47,268.96,270.64,268.96,90.07M,0.63%
2018年1月4日,271.61,271.2,272.16,270.54,80.64M,0.42%
2018年1月5日,273.42,272.51,273.56,271.95,83.52M,0.67%
2018年1月8日,273.92,273.31,274.1,272.98,57.32M,0.18%
2018年1月9日,274.54,274.4,275.25,274.08,57.25M,0.23%
2018年1月10日,274.12,273.68,274.42,272.92,69.57M,-0.15%
2018年1月11日,276.12,274.75,276.12,274.56,62.36M,0.73%
2018年1月12日,277.92,276.42,278.11,276.08,90.82M,0.65%
2018年1月16日,276.97,279.35,280.09,276.18,106.56M,-0.34%
2018年1月17日,279.61,278.03,280.05,276.97,113.26M,0.95%
